motion_matrix_00	motion_matrix_01	motion_matrix_02	motion_matrix_10	motion_matrix_11	motion_matrix_12	motion_matrix_20	motion_matrix_21	motion_matrix_22	motion_offset_x	motion_offset_y	motion_offset_z	framewise_displacement	csf	white_matter
0.9999996423721312	-0.0006799915572628	0.000426151062129	0.0006798353861086	0.999999701976776	0.0003665176045615	-0.0004264001618139	-0.0003662277886178	0.9999998211860656	0.0213040293796211	-0.0745308500580068	-0.0173486459890206	0.1519547253847122	2111.4338	1623.0662
1.0	-0.0002244699717266	0.0001897879119496	0.0002244381903437	1.0	0.0001674949016887	-0.0001898254995467	-0.0001674522936809	1.0	0.0266447048895166	-0.0056089891117667	-0.0264964619741299	0.0863624960184097	2114.709	1622.8479
1.0	-5.162527031643549e-06	0.0001812355476431	5.1256238293717615e-06	1.0	0.0002036192890955	-0.000181236595381	-0.0002036183577729	1.0	0.0255899416551379	-0.026666624107146	-0.0161879359211312	0.0328134000301361	2101.5723	1620.4346
0.9999998807907104	0.0001268082560272	0.0005418913206085	-0.0001268708874704	1.0	0.0001155325298896	-0.000541876652278	-0.0001156012585852	0.9999998807907104	-0.0101280552785336	-0.008518604351893	-0.0519774815259488	0.0761536061763763	2092.2285	1618.164
1.0	-6.161253986647353e-05	-9.504325134912506e-05	6.164115620777011e-05	0.9999999403953552	0.0003010578511748	9.502469765720888e-05	-0.0003010637010447	0.9999999403953552	0.0248899455204867	-0.022310866906531	-0.0090771752092173	0.0672707632184028	2092.9082	1617.4613
0.999999701976776	-0.0005543993320316	0.0005340533098205	0.0005546335014514	0.999999701976776	-0.0004384281346574	-0.0005338101182132	0.0004387242370285	0.9999997615814208	-0.0072503934457603	0.0276413743000896	-0.0670426088823994	0.0996996462345123	2100.7368	1617.6893
1.0	-1.7052030671038665e-05	-0.0001441566564608	1.7091899280785583e-05	0.9999999403953552	0.0002765527169685	0.0001441519270883	-0.0002765551616903	0.9999999403953552	0.0166606910418742	-0.042045174450803	0.0202705153224052	0.1457737982273101	2116.5847	1619.2788
0.9999999403953552	-0.0002941016864497	0.0001129757947637	0.0002941562852356	0.9999998211860656	-0.000483702198835	-0.0001128335206885	0.0004837354063056	0.9999998807907104	0.005381090436245	0.0361082960224674	-0.0412432565618132	0.1223860830068588	2112.2275	1619.101
1.0	-0.000158807131811	-0.0001375830033794	0.0001588334125699	1.0	0.0001910534192575	0.0001375526626361	-0.0001910752616822	1.0	0.0152330400198099	-0.0427086301075863	0.0306030358754334	0.1347368061542511	2108.837	1620.7125
0.9999998807907104	-0.0004248879558872	0.0001579102681716	0.0004249548946972	0.9999997615814208	-0.0004239139088895	-0.000157730130013	0.0004239809932187	0.9999998807907104	-0.0061645846674256	0.0552917010204603	-0.0470354887112201	0.1693130433559417	2119.4026	1621.7488
0.9999999403953552	0.0003342393320053	0.0001111966194002	-0.0003342927375342	0.9999998211860656	0.0004806236247532	-0.0001110359589802	-0.0004806607612408	0.9999998807907104	-0.0040745903267822	-0.0417487005557006	0.0400926226298992	0.1671946048736572	2134.5115	1623.4501
0.9999999403953552	-0.000274814927252	0.0001479917409596	0.0002748550032265	0.9999998807907104	-0.0002706306695472	-0.000147917351569	0.0002706713567022	0.9999999403953552	-0.0081429648747644	0.0538961074014325	-0.0338238391065282	0.1560216248035431	2130.3608	1620.5405
1.0	9.793157369131222e-05	-7.910365820862353e-05	-9.79261749307625e-05	1.0	6.823246803833172e-05	7.911033753771335e-05	-6.822471914347261e-05	1.0	-0.0234146132131378	-0.0281779882413535	0.0202463021969165	0.1428685933351516	2112.899	1619.4336
0.9999999403953552	-0.000330942828441	9.773022611625493e-05	0.0003309964959044	0.9999997615814208	-0.0005494260112755	-9.754837810760364e-05	0.0005494583747349	0.9999998211860656	-0.0146708665179779	0.0463464269339231	-0.0457581584562376	0.1318453103303909	2104.7927	1618.9196
1.0	-2.564691203588154e-05	-6.875428516650572e-05	2.5644645575084724e-05	1.0	-3.296342401881702e-05	6.875512917758897e-05	3.296165959909558e-05	1.0	-0.0184659948733045	0.0160660552328515	0.0060343495748362	0.0735136717557907	2104.7617	1620.9517
0.9999999403953552	0.0003089191450271	-0.0001017403556033	-0.0003089626552537	0.9999998211860656	-0.0004278678970877	0.0001016081587295	0.0004278993292246	0.9999998807907104	-0.0179867910565239	-0.0871612423162604	0.037296522665386	0.1492982506752014	2096.314	1622.6853
1.0	0.000102423618955	5.8773333876160905e-05	-0.000102414356661	1.0	-0.000157549540745	-5.878946831217036e-05	0.0001575435162521	1.0	-0.0333356830391728	0.0634980258021737	-0.0307765383000813	0.2359779477119445	2088.707	1621.6522
0.9999998807907104	0.0004901162465102	-0.0001078020359273	-0.0004900593194179	0.9999997615814208	0.0005272008129395	0.0001080603979062	-0.0005271479021757	0.9999998807907104	-0.0173626293233084	-0.0456669946754746	0.0549903874553372	0.1850548535585403	2079.5237	1620.9177
1.0	-0.0001201042614411	2.423901605652645e-05	0.0001201136110466	0.9999999403953552	-0.0003860826836898	-2.4192644559661854e-05	0.0003860855940729	0.9999999403953552	-0.0232667934110821	0.0566234163378078	-0.0527347235713584	0.1911031007766723	2052.5825	1616.3683
0.9999998807907104	0.0001441342901671	-0.0004504068929236	-0.0001440314954379	1.0	0.0002282377390656	0.000450439780252	-0.0002281728375237	0.9999998807907104	-0.0008974413815465	-0.0439373947490899	0.0331694726318048	0.1770000606775283	2047.4783	1615.9171
1.0	-9.081424650503322e-05	-0.0001806373038562	9.06988134374842e-05	0.9999998211860656	-0.0006389118498191	0.0001806952932383	0.0006388954352587	0.9999998211860656	-0.0196456895798444	0.0294892459678619	-0.05755712373983	0.1489542424678802	2042.9109	1614.6425
0.9999999403953552	5.0130107410950586e-05	-0.0003033263201359	-5.010078530176543e-05	1.0	9.666436380939558e-05	0.0003033311513718	-9.664916433393957e-05	0.9999999403953552	-0.0150513809239463	-0.0069910403530744	0.0068398019299209	0.083357073366642	2051.5605	1616.0642
0.9999999403953552	-0.0001468914560973	-0.0003535787109285	0.0001467149268137	0.9999998807907104	-0.0004992084577679	0.0003536519943736	0.000499156594742	0.9999998211860656	-0.0155558744755861	-0.0018582460274498	-0.0362206639718927	0.059688925743103	2056.5068	1618.1093
0.9999996423721312	0.0002479777613189	-0.0007656637462787	-0.0002477898960933	0.9999998807907104	0.0002454536734148	0.0007657245732843	-0.0002452639164403	0.9999996423721312	0.0096129360429149	-0.0237966824910733	0.0291506321501628	0.0929163768887519	2067.42	1621.431
1.0	1.1370929087206605e-06	-0.0002025096764555	-1.2461772485039546e-06	0.9999998807907104	-0.0005386633565649	0.0002025090361712	0.0005386635893955	0.9999998807907104	0.0077047350010648	0.0160454842292736	-0.0317884757977857	0.0891979858279228	2085.9285	1621.3976
0.9999999403953552	-0.0001162828775704	-0.0004046372487209	0.000116175666335	0.9999999403953552	-0.0002649880480021	0.0004046680405735	0.0002649410162121	0.9999998807907104	0.0148682425532147	0.0393223811761984	-0.0091864730392074	0.0544970482587814	2090.447	1622.8546
0.9999999403953552	-3.465743429842405e-05	-0.000271337950835	3.462883978500031e-05	1.0	-0.0001053775849868	0.0002713415888138	0.0001053681917255	0.9999999403953552	-0.0026974850427698	-0.0674674393830412	0.0221795145099541	0.1478644758462906	2085.7158	1624.476
1.0	4.1586572478991e-05	8.537270332453772e-05	-4.158625233685598e-05	1.0	-3.7602296742988975e-06	-8.537285611964762e-05	3.756679234356852e-06	1.0	-0.0126199719293484	0.0506692554434766	-0.0312716667247912	0.1793313473463058	2068.9702	1621.1733
0.9999999403953552	-4.6413919335464016e-05	-0.000394104165025	4.64406402898021e-05	1.0	6.77928765071556e-05	0.0003941010218113	-6.781117554055527e-05	0.9999999403953552	-0.0100197974048548	0.0134013635352729	0.0139803444254162	0.0894024968147277	2052.4873	1617.6561
0.9999998807907104	-4.956305929226801e-05	-0.0004972894676029	4.945525142829865e-05	1.0	-0.0002167949423892	0.0004973002360202	0.0002167703205486	0.9999998807907104	-0.0060663548751875	-0.0201050951632568	0.0003749658250704	0.0563983544707298	2038.0096	1615.0581
0.9999996423721312	4.978929791832343e-05	-0.0008769053965806	-4.9747744924388826e-05	1.0	4.740694930660538e-05	0.0008769077830947	-4.736330811283551e-05	0.9999996423721312	0.0073975518792313	0.0297500426294852	0.0155198032388064	0.0776305049657821	2035.4153	1614.9694
1.0	2.8642751203733496e-05	-0.0001698386331554	-2.873195262509398e-05	0.9999998807907104	-0.0005252294940873	0.0001698235719231	0.0005252343835309	0.9999998807907104	-0.0180168154045894	-0.0346768470783329	-0.0107651232219865	0.1157251596450805	2049.3125	1615.9137
