1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1370.562314	1489.95347	1533.908795	1496.627419	1632.817075	1668.547318	1821.694249	1905.565858	1987.910749	1487.067706	1608.581894	1545.923749	1643.230496	1964.989126	2347.494754	1472.597103	1990.300724	2444.28713	2104.834616	2674.533118	2786.597745	1617.797698	1924.480765	2013.076435	1509.35873	1540.829857	1770.204627	1829.379564	2147.602458	2047.405784	764.6165362	978.1742823	1037.08483	2363.455022	1536.122843	2277.800535	1993.475235	1142.41683	1365.144211	1771.897979	2291.211279	1334.346859	1388.981245	1360.72935	1282.838281	1950.697057	1721.952522	1827.861637	1843.241127	2114.101733	1367.085769	1676.624647	1643.796242	1716.182331	1786.377668	1714.442366	2134.67327	2059.946229	2078.161202	2193.246937	2156.807261	2368.37094	2462.847067	2543.061155	2899.927605	2575.243421	2163.302531	2532.600797	2737.015425	2617.215486	2957.097197	2162.301153	2305.509061	2200.55482	2509.024194	1986.438478	2268.730482	2116.417418	819.892652	1162.623314	2795.218826	2765.652616	1576.422882	1826.496696	2041.093272	2235.463362	2054.841823	1910.351328	2326.5936	2481.942868	1653.428208	1727.135466	1998.228966	1432.531507	1689.560345	1448.574777	2115.052096	2138.629368	1873.105404	2092.549166
1351.476191	1476.862557	1522.333389	1477.31129	1614.64178	1654.619822	1819.618759	1895.23795	1984.395726	1483.418805	1612.064315	1550.10968	1640.734687	1959.546747	2335.072179	1465.117127	1989.984338	2428.382743	2101.001074	2663.76057	2773.794665	1620.443674	1919.007652	2009.138211	1500.900322	1537.896269	1762.631994	1818.881699	2141.314475	2038.116551	760.074337	976.3899017	1031.961757	2346.548685	1532.262775	2271.495316	1988.445768	1141.305405	1364.413803	1770.972375	2284.145392	1327.045178	1381.604449	1352.831693	1274.027444	1942.33769	1713.465527	1817.098349	1836.590796	2110.024254	1355.47788	1667.814071	1635.260732	1698.687823	1775.243363	1705.960751	2133.461265	2057.187322	2070.70902	2192.047105	2149.331246	2375.161559	2462.025104	2531.740213	2898.649661	2566.086244	2162.894524	2532.884847	2726.803627	2596.934786	2942.894582	2164.189582	2297.29687	2200.22519	2513.373452	1971.855293	2262.394551	2105.000627	814.7136111	1160.892496	2785.694489	2751.75761	1566.636632	1826.574297	2038.22529	2233.50401	2053.330893	1903.764675	2317.362171	2482.147189	1650.813165	1716.950822	1996.110948	1425.15583	1688.888179	1443.789495	2112.726587	2132.715946	1867.912604	2089.073594
1359.514823	1478.190417	1536.609106	1472.873207	1614.085578	1670.067924	1828.280392	1910.656981	1998.935146	1487.617455	1621.834541	1557.298324	1654.488972	1967.144478	2351.929186	1467.278687	2002.488811	2435.676505	2117.075023	2670.986282	2796.458251	1625.514302	1934.331454	2021.573513	1507.390026	1545.841112	1769.369136	1832.184234	2146.036789	2046.464518	758.2836668	978.7262572	1031.794205	2348.452296	1539.216069	2267.57469	1997.615768	1143.935821	1368.393252	1782.105576	2285.626154	1336.932475	1390.188731	1363.451197	1283.95614	1952.239501	1715.32782	1819.887133	1834.238982	2111.58238	1348.73857	1676.328371	1635.888668	1687.966212	1794.352374	1713.249898	2143.28313	2073.776138	2075.30863	2210.522699	2168.391076	2400.565755	2476.040488	2531.685525	2917.782564	2581.803171	2164.710126	2539.029963	2738.895694	2607.007476	2956.812881	2178.055658	2312.841721	2206.800835	2530.805788	1992.101252	2269.157233	2120.601431	819.0683053	1161.523621	2803.789214	2752.873565	1575.442387	1835.459625	2042.301167	2234.326914	2052.579624	1916.666412	2322.658743	2482.46337	1647.805924	1713.241975	1999.034684	1433.844533	1692.951906	1448.713636	2116.487683	2133.189156	1873.061729	2093.952852
1363.112986	1488.035236	1548.465678	1475.113873	1614.46556	1686.014548	1826.350817	1916.799901	2011.87985	1488.788387	1622.31196	1556.785211	1666.30429	1978.179558	2352.365435	1470.762369	2004.553503	2441.164198	2127.584298	2669.520382	2807.321649	1625.87328	1939.664838	2016.470934	1513.822177	1547.726598	1760.299618	1832.295899	2155.848765	2053.8779	763.8475919	981.0041175	1028.72897	2353.874808	1535.083997	2271.420095	1989.100736	1143.239567	1369.882117	1781.770691	2276.363547	1338.759087	1383.779549	1360.701635	1272.586733	1944.476147	1707.631388	1816.965189	1833.425947	2110.42516	1359.02431	1685.110145	1643.048959	1689.108424	1802.299456	1719.165738	2148.795591	2082.011373	2075.825743	2208.205639	2162.496926	2422.584711	2490.839349	2540.868266	2923.183031	2580.690133	2158.135493	2554.92142	2756.198105	2620.869849	2963.926691	2180.426215	2321.224687	2206.564564	2534.154595	1992.084427	2276.018136	2121.130414	818.5332356	1162.163415	2804.47208	2745.442624	1571.516146	1836.5688	2037.038611	2231.092005	2051.748046	1911.568884	2321.872216	2480.751726	1652.003998	1724.565076	2004.879772	1434.516327	1694.532573	1452.056292	2110.291443	2129.909022	1865.30319	2092.890008
1368.250473	1491.772515	1556.3332	1473.510364	1622.945234	1698.345036	1832.56926	1930.928126	2029.601915	1489.012541	1630.924133	1563.213629	1677.754332	1986.383628	2354.293078	1475.394963	2018.553223	2453.639931	2142.792804	2677.032362	2820.723808	1631.974805	1946.532923	2029.343582	1509.52838	1550.673107	1768.480487	1837.73538	2163.494681	2051.584917	760.7834062	985.0742215	1025.17188	2356.276017	1537.410039	2277.679639	2000.72484	1149.973244	1373.045671	1788.550518	2274.699577	1334.183172	1387.560294	1361.804825	1282.007293	1954.694995	1709.693055	1820.462216	1843.338269	2121.68478	1358.924493	1686.846196	1648.626557	1690.396852	1810.608746	1731.819885	2162.384744	2092.914594	2076.994482	2221.447743	2183.148564	2442.925414	2494.751796	2553.340606	2933.05162	2584.955284	2164.658876	2568.182361	2765.336954	2633.18387	2973.341803	2194.597549	2326.877156	2217.701649	2546.70832	1989.245362	2282.181678	2125.905847	824.6304989	1171.677481	2815.448502	2735.655013	1581.264961	1845.687782	2053.520442	2239.651007	2057.790549	1913.873867	2329.724902	2494.949937	1651.81924	1723.708381	2009.844936	1429.653855	1699.524925	1453.925087	2127.979317	2138.294164	1873.803181	2103.37065
1372.699083	1501.383128	1570.516359	1482.952003	1630.521345	1717.396769	1840.978815	1936.633307	2038.299153	1495.419664	1637.97233	1570.073777	1681.273207	2002.254859	2369.916249	1480.392954	2029.074547	2465.183582	2154.629529	2692.437133	2838.157853	1639.447104	1957.180864	2031.172082	1518.346073	1556.28837	1773.058654	1849.573263	2172.694431	2065.82875	769.5719895	983.9014567	1026.523015	2359.493182	1540.75882	2297.319633	2013.93246	1153.223695	1375.448462	1791.93078	2277.39239	1345.212439	1395.204421	1374.309729	1287.096456	1962.875806	1711.93318	1825.611385	1862.262813	2131.287776	1360.030586	1697.089664	1655.909815	1695.578023	1821.287616	1744.886759	2166.225928	2100.846407	2078.507923	2219.880738	2181.666059	2448.967084	2504.01811	2575.38579	2963.745647	2603.555706	2174.734569	2572.653543	2782.437415	2644.061005	2986.37822	2190.9632	2344.145445	2222.234643	2552.088975	1996.260892	2284.706121	2139.285024	825.5074724	1165.923755	2828.643504	2739.476498	1586.872583	1850.410731	2056.571057	2239.193552	2067.968811	1919.983485	2335.61912	2511.139739	1658.060653	1725.816055	2018.276743	1444.161057	1709.570909	1463.048911	2133.572993	2144.914393	1893.753241	2123.699772
1381.809936	1499.386489	1577.359725	1483.151899	1635.777507	1726.662445	1844.184713	1937.379549	2039.728019	1492.688822	1638.284029	1571.287277	1681.442592	2002.623497	2375.76019	1478.423321	2037.691238	2465.446937	2160.531105	2700.947515	2835.448044	1638.061776	1955.003705	2033.818466	1520.11563	1543.369848	1774.802763	1850.116368	2182.480667	2064.963596	767.045642	987.7090439	1026.246826	2359.526394	1536.523997	2308.321135	2021.369946	1152.841604	1378.160068	1795.604962	2281.855444	1340.598519	1393.85979	1376.144361	1284.038553	1966.295707	1711.875741	1820.269476	1871.368721	2141.338252	1371.80069	1698.822729	1651.102676	1696.756194	1819.79476	1754.293477	2169.473097	2105.529983	2083.696302	2227.857158	2187.337286	2454.594336	2503.937655	2580.716729	2962.497894	2611.207366	2182.020862	2576.572014	2776.488652	2640.847046	2989.001517	2194.870195	2340.304453	2235.997641	2557.773574	1990.72689	2297.124029	2136.246621	828.9581992	1177.155603	2828.52766	2748.059176	1588.327346	1850.128905	2065.516138	2247.150839	2075.003808	1922.559523	2351.098655	2521.421509	1663.643627	1733.005485	2022.330348	1447.835085	1708.925288	1467.491636	2138.093421	2141.225151	1897.644684	2133.061023
1375.76744	1500.99808	1577.608151	1489.907261	1645.144632	1730.064981	1848.303742	1942.109931	2041.008936	1499.61681	1654.376887	1580.520533	1691.386738	2017.753794	2396.92287	1477.718782	2034.800351	2467.991934	2163.201379	2705.658339	2856.875361	1633.523051	1962.488589	2038.473665	1515.17019	1548.243461	1779.695618	1856.544311	2181.70357	2072.369922	766.3308814	982.5500821	1031.859788	2355.74594	1544.565273	2320.075412	2019.441654	1152.432242	1386.408055	1806.391198	2294.109416	1349.976407	1401.274286	1381.518078	1293.227846	1978.494211	1717.772541	1831.882255	1891.166142	2153.394499	1363.49607	1696.76708	1649.999484	1707.687974	1827.151434	1767.321305	2169.984906	2110.143334	2086.9693	2240.586585	2194.635137	2455.335605	2513.066609	2604.890526	2974.439325	2633.567199	2192.489823	2573.858442	2778.915712	2643.655373	3001.088243	2191.045179	2344.315073	2243.367902	2559.53734	1989.33744	2303.452331	2145.120394	828.5430951	1171.236598	2835.983606	2761.310616	1592.024057	1853.06508	2060.526217	2248.906267	2076.254377	1922.606052	2359.002795	2530.164243	1665.60514	1725.687936	2029.700751	1444.339565	1712.164517	1468.491833	2141.412583	2150.022202	1917.066562	2144.091689
1387.975561	1500.445633	1586.29041	1490.601507	1643.143885	1742.906105	1845.724351	1932.970809	2043.753753	1505.977998	1646.63959	1576.673459	1689.281641	2017.717327	2406.913943	1474.842656	2032.012115	2456.107625	2162.819606	2719.279508	2843.935391	1627.942734	1952.023298	2041.1897	1523.23616	1539.300757	1776.684559	1852.426061	2183.010509	2067.230057	766.7025909	990.5100009	1031.724112	2365.165154	1540.926967	2328.088763	2028.380317	1153.53177	1384.035461	1809.158734	2296.802556	1347.292546	1395.949698	1377.178037	1292.441171	1973.492729	1720.798849	1830.800041	1891.459806	2159.787008	1378.41449	1697.839922	1652.247609	1707.644894	1820.076822	1777.117716	2164.082325	2107.8521	2100.895287	2235.010976	2191.431342	2454.592656	2524.361954	2610.054627	2972.412158	2638.544731	2198.61484	2576.651733	2775.825079	2639.082377	3007.045679	2189.11677	2340.245133	2247.814854	2557.525622	1986.758011	2303.35725	2142.678372	829.5867146	1174.729784	2834.321795	2762.363223	1589.215061	1843.129849	2069.177706	2250.909021	2082.923061	1920.563781	2366.725435	2535.800662	1668.475675	1736.86287	2031.056539	1439.44366	1704.248878	1467.119127	2139.607152	2158.527674	1924.277991	2145.584337
1387.028787	1499.191499	1579.549952	1493.848655	1649.437035	1753.033787	1845.866567	1936.828884	2052.63303	1517.784703	1666.231483	1573.711235	1687.336041	2024.314393	2422.28586	1476.63292	2014.404875	2458.686899	2154.931307	2733.113444	2855.769553	1622.464054	1950.870843	2042.788448	1521.584362	1540.925152	1782.795044	1853.075557	2186.505503	2064.125408	769.5246766	985.1439978	1038.880603	2356.863905	1545.604305	2340.360699	2031.47247	1151.927195	1387.314961	1820.72489	2306.01681	1343.090712	1396.060442	1378.233374	1292.966829	1978.902411	1721.780424	1835.945136	1903.511396	2164.306098	1373.48351	1696.312919	1658.683272	1710.593506	1835.068357	1785.594445	2160.663762	2114.368366	2115.932729	2248.545457	2190.103428	2436.933052	2525.191519	2632.544742	2987.002959	2651.202777	2208.067281	2585.396052	2772.295282	2643.071199	3023.623222	2186.813725	2349.330566	2250.473835	2556.112522	1992.784584	2313.751769	2152.266663	825.2441643	1170.162428	2831.854864	2770.110429	1590.895505	1843.213429	2070.131205	2254.368505	2087.624589	1929.740766	2378.203905	2535.746806	1667.654879	1737.493979	2040.841193	1438.255181	1701.75115	1466.955299	2140.864979	2161.076048	1930.938248	2161.586647
1387.826212	1487.645074	1569.1982	1489.060986	1644.198819	1742.270974	1838.246958	1923.162004	2039.029145	1515.422363	1641.626402	1555.947195	1662.139351	2008.243603	2402.348862	1477.867142	2000.535047	2445.992451	2141.418763	2733.642098	2819.847415	1611.531609	1935.442152	2033.356993	1525.20764	1539.868978	1774.372004	1840.779225	2181.238462	2049.811321	768.3578303	983.6911257	1037.141867	2355.916999	1539.875502	2326.489212	2029.459136	1150.517784	1380.303447	1803.122994	2293.50624	1332.525019	1387.286288	1376.64511	1290.10723	1966.287204	1715.022699	1830.765888	1884.218039	2160.381369	1381.724928	1687.382797	1660.826895	1706.374303	1824.792138	1775.663776	2152.64884	2108.720522	2122.200825	2223.463106	2175.074601	2402.892077	2509.571275	2623.978643	2974.63479	2641.047101	2204.051132	2582.694596	2765.77922	2634.859379	3011.270409	2177.987308	2339.988475	2236.774472	2541.631217	1998.32138	2313.348574	2141.749836	833.4111995	1174.112835	2819.110574	2772.00765	1594.784317	1841.898969	2071.119738	2255.510801	2086.032853	1921.014499	2369.783988	2528.301916	1673.859364	1745.706475	2035.00387	1441.078502	1704.678879	1464.28337	2136.902887	2155.014526	1912.905733	2144.423327
1387.867004	1479.913909	1545.022741	1480.790283	1620.882977	1704.342312	1830.555435	1907.727166	2018.61957	1505.695743	1632.300159	1557.399555	1644.772252	2006.595733	2378.889686	1476.741365	2000.177882	2442.065219	2145.506407	2721.270015	2818.277511	1619.230583	1937.602989	2033.734072	1518.734278	1544.238595	1776.157912	1836.338957	2170.723259	2054.767681	770.8093011	982.9555894	1040.467287	2352.862826	1544.67901	2305.693905	2012.825012	1149.243138	1376.363562	1795.836314	2291.465455	1335.968473	1386.915947	1374.637689	1283.711559	1966.357403	1722.348757	1833.328684	1864.424088	2149.044234	1376.154936	1667.73832	1657.066333	1686.771437	1804.32549	1750.918649	2135.488595	2100.127413	2104.485674	2216.751985	2169.174592	2380.028482	2492.889963	2600.511056	2960.540667	2613.33395	2190.720007	2574.339625	2766.809192	2631.358134	3000.431654	2184.371477	2334.781863	2227.649041	2545.701012	1996.83018	2301.187694	2138.904638	826.8544704	1170.550957	2820.286122	2773.697687	1586.849167	1835.583185	2066.081955	2254.576628	2076.351296	1919.694616	2357.70243	2516.24682	1670.499791	1739.878259	2020.379497	1439.205817	1702.557489	1459.198845	2139.151109	2156.141411	1892.244572	2135.835414
1364.648629	1478.977463	1529.487298	1474.098462	1608.72079	1682.858343	1828.342267	1900.646149	2010.083495	1503.636635	1628.895962	1554.878254	1636.20305	1986.865144	2366.951264	1469.510676	1999.615896	2422.740948	2137.514418	2705.257999	2806.161935	1618.975821	1934.282522	2027.656538	1510.067769	1542.927508	1772.905	1833.646251	2163.425529	2049.330562	767.9760314	981.543095	1036.258086	2346.792654	1539.040027	2283.364534	2003.366446	1149.837097	1372.694661	1789.225566	2286.848081	1332.58229	1382.025622	1368.265356	1277.035775	1955.426773	1713.296644	1826.70027	1849.028746	2138.533811	1361.909825	1661.753672	1651.118947	1675.465394	1794.862359	1732.624112	2126.476178	2084.563982	2097.391936	2217.086206	2173.35894	2373.346971	2490.542046	2581.259732	2945.468619	2601.933683	2182.563473	2565.129071	2757.701435	2615.310479	2979.39437	2184.657174	2327.554278	2223.289743	2545.103532	1989.094686	2291.873308	2135.914512	823.0010132	1167.660049	2820.517378	2757.552934	1577.925215	1836.271718	2061.150417	2247.879948	2069.009004	1917.116964	2336.543349	2503.393082	1666.320997	1732.462069	2011.021467	1433.888483	1696.647518	1454.020185	2131.480989	2146.334931	1881.132715	2123.031696
1369.096003	1480.847454	1535.092185	1474.898457	1604.685914	1688.3847	1834.531017	1903.364278	2015.961126	1506.32359	1643.463037	1557.144384	1639.686075	1992.261705	2379.156728	1469.853936	1994.42505	2421.745386	2139.604241	2705.033684	2809.997397	1620.976324	1937.602008	2036.818347	1514.837408	1546.399862	1777.402169	1843.701186	2165.45033	2047.559479	762.0014836	981.104083	1033.858032	2340.655982	1542.233827	2284.400448	2010.624097	1149.888817	1377.34475	1796.731509	2288.713982	1336.052437	1387.563488	1371.863666	1284.325303	1961.254685	1717.271506	1828.6973	1852.227459	2137.167451	1353.335786	1669.174915	1646.121205	1677.534845	1803.627206	1741.925604	2127.155622	2084.352125	2101.644317	2225.335356	2186.297821	2378.920989	2494.892234	2599.30336	2958.998992	2615.320773	2187.870573	2570.419661	2758.516047	2607.090644	2984.715389	2191.934064	2326.672952	2229.834622	2556.7342	1998.883765	2289.115671	2141.882805	823.1113023	1168.27302	2829.821882	2761.347764	1583.518027	1842.041606	2066.557328	2250.626356	2063.839719	1926.379784	2338.8632	2512.470728	1662.005667	1730.394317	2017.819826	1440.204887	1700.082352	1462.864373	2136.213955	2149.632543	1889.046254	2115.62631
1378.992308	1491.606166	1556.260684	1481.769399	1616.691141	1716.670219	1841.161995	1913.52694	2034.171657	1513.988681	1649.341058	1559.67693	1635.386024	1992.789247	2385.579687	1473.231442	2001.14496	2434.543181	2140.758496	2720.225659	2817.489935	1615.479748	1941.451944	2043.541772	1523.514776	1546.595941	1776.859438	1845.678611	2182.898234	2053.052396	773.6982416	986.1172411	1037.198626	2348.066882	1539.281486	2309.528947	2020.465351	1152.616409	1379.87276	1800.142898	2295.869539	1349.123243	1391.728827	1374.162259	1280.573675	1963.447016	1714.445551	1827.680673	1864.682919	2136.233397	1374.335402	1683.877184	1649.917351	1690.253073	1822.705594	1762.311891	2142.353445	2090.511965	2111.287208	2238.06273	2172.271217	2371.441436	2498.498265	2607.508012	2963.492885	2622.75916	2191.012518	2577.310317	2764.6492	2613.911804	2999.245718	2182.962224	2328.995959	2244.507367	2554.565073	2001.424662	2303.690801	2145.175569	829.3664094	1174.825268	2836.957153	2774.450966	1588.1183	1846.329944	2069.969352	2253.432778	2076.586345	1926.051203	2354.087619	2526.504244	1669.045838	1747.409491	2030.833596	1443.89994	1709.578465	1464.020004	2136.156014	2149.488603	1897.946435	2120.453306
1389.263804	1493.867455	1571.882062	1477.405609	1627.145948	1743.863622	1851.196551	1931.593152	2050.833633	1519.025421	1649.24474	1561.500438	1645.542332	1990.746204	2397.10265	1477.02871	1996.186963	2455.501605	2137.720195	2733.551402	2823.819232	1617.304328	1944.510603	2053.077114	1526.466161	1545.837171	1786.253021	1847.320563	2187.603124	2048.001862	768.9163591	990.2961774	1037.276319	2347.855195	1549.068117	2319.494903	2023.18587	1151.891278	1380.177539	1805.242781	2299.121143	1344.061264	1397.554367	1373.92827	1291.102873	1970.641172	1715.564598	1829.753068	1866.821067	2134.937581	1376.028267	1695.736	1650.524585	1694.406127	1836.859142	1778.355107	2159.564068	2110.760591	2115.730537	2233.39076	2179.497278	2381.416943	2497.824896	2610.807572	2960.205954	2633.40219	2195.096051	2571.780123	2760.917298	2630.453375	3012.988219	2176.867243	2333.327306	2242.642641	2545.583006	2000.877161	2316.624337	2142.483007	825.6406411	1177.915146	2838.726918	2782.448643	1597.703309	1853.811881	2081.120376	2258.688936	2083.981211	1926.673828	2360.881967	2530.820307	1669.261436	1742.655224	2030.911518	1444.547157	1713.175937	1467.606757	2146.797839	2153.174074	1907.153279	2120.046393
1393.804248	1500.215947	1579.763629	1479.476487	1623.355523	1738.665899	1843.970064	1934.373122	2049.601175	1507.336882	1634.966016	1561.422529	1646.495391	1998.984427	2393.440439	1479.959953	1996.787482	2461.889509	2145.731107	2728.243772	2833.120841	1622.339297	1945.72713	2036.127636	1519.188087	1543.818979	1780.588809	1844.862147	2186.888644	2062.501118	771.4660566	978.5252603	1032.797902	2350.387112	1541.84978	2308.547916	2014.153621	1146.854041	1373.001623	1793.838765	2290.280256	1342.141135	1389.713149	1370.656267	1284.900378	1966.303819	1714.349879	1826.1357	1868.187659	2117.64059	1374.923173	1703.366913	1654.786391	1698.18958	1829.811295	1777.33778	2165.203795	2108.84899	2100.221481	2213.985863	2173.293804	2381.503351	2499.132357	2601.794754	2961.369156	2627.996712	2188.660218	2576.417947	2767.082191	2639.251799	3013.590614	2179.186289	2342.763143	2227.993487	2535.504257	1995.930207	2314.823829	2146.238661	823.3902085	1170.383531	2821.648335	2773.15103	1591.301869	1842.542268	2065.988193	2249.83921	2070.968732	1921.629756	2350.685133	2511.637274	1661.842741	1729.612505	2016.047019	1442.264556	1704.690789	1461.725807	2136.296292	2149.251804	1902.899736	2100.517562
1386.015071	1489.410309	1567.839106	1474.810227	1612.036557	1727.633929	1831.791132	1916.900146	2038.78099	1499.647333	1628.909636	1555.619633	1655.928606	1990.546944	2386.172864	1471.013567	1992.628998	2438.462128	2139.106678	2705.796985	2820.732178	1620.720734	1929.884816	2026.559065	1512.90328	1544.721235	1770.838232	1839.306991	2167.601795	2057.059226	767.2154644	977.5190613	1027.634286	2339.132246	1537.249015	2294.35352	2001.889261	1140.481312	1364.883681	1777.009816	2271.997459	1333.275199	1384.571796	1364.232566	1280.475632	1952.979032	1712.1362	1820.521997	1864.997193	2104.547492	1381.552291	1684.558856	1652.426747	1691.866583	1806.61887	1756.201631	2151.975891	2088.760183	2094.121223	2212.176399	2166.380228	2392.177611	2504.028822	2596.178003	2953.201317	2623.978865	2182.987984	2570.372956	2754.359202	2622.265963	2996.666881	2180.713993	2335.214292	2222.116801	2532.378994	1992.294918	2299.370466	2140.004699	819.9767246	1169.571897	2812.673691	2759.294273	1587.848907	1843.911995	2057.895434	2251.040523	2059.60772	1920.058588	2337.754437	2503.142486	1657.796064	1730.588336	2010.640505	1439.293385	1705.156762	1456.450734	2125.221929	2143.300193	1895.37312	2093.606364
1388.608047	1485.605558	1562.99575	1473.654506	1609.925351	1724.050383	1835.393952	1910.837385	2035.236847	1499.91865	1637.034205	1557.540919	1668.394027	1988.866066	2385.48917	1471.701263	1997.19742	2434.319122	2131.111265	2702.304456	2821.96832	1620.525053	1940.735059	2030.100475	1520.834468	1544.74034	1769.086943	1844.635046	2172.779659	2062.609625	763.8898565	981.0799208	1026.409466	2343.893564	1539.366548	2294.597987	2002.335377	1143.659897	1369.630401	1784.154786	2274.518049	1336.647722	1385.303757	1365.026726	1280.236259	1952.598408	1716.322923	1825.500491	1866.119164	2110.200958	1373.732354	1675.957493	1644.730007	1686.308107	1792.165244	1742.743063	2141.720141	2082.390811	2091.649361	2223.178965	2172.756799	2413.409793	2517.724346	2607.032486	2955.842786	2626.936477	2180.421418	2572.235366	2755.817709	2614.649325	2990.489579	2185.326919	2336.436673	2222.084821	2539.080261	1999.234771	2301.203267	2142.930019	827.6104052	1167.838296	2816.110091	2760.523604	1584.894725	1843.09486	2057.915019	2252.690964	2060.903587	1924.173066	2339.469054	2505.157748	1656.53544	1735.472814	2017.952565	1441.44658	1706.295934	1455.612398	2128.977553	2146.322764	1893.104421	2094.129868
1377.349997	1484.613467	1555.822244	1469.949335	1610.709465	1723.564213	1844.922926	1914.19264	2039.123117	1513.563261	1664.076448	1570.848559	1679.824463	2005.09822	2396.601721	1472.483808	2003.873403	2433.932358	2132.546047	2707.95285	2831.990397	1627.075261	1945.534439	2047.563901	1517.947703	1558.251156	1781.593847	1850.108509	2178.396275	2069.152492	762.6940101	978.8762552	1026.254241	2347.538535	1546.604878	2306.943723	2005.613876	1144.719815	1372.496363	1797.555214	2288.732384	1347.294915	1388.704765	1367.011369	1283.085688	1959.587894	1720.604819	1830.991753	1868.138572	2117.020862	1367.800601	1671.938284	1646.829085	1684.850356	1798.182054	1741.28414	2143.414309	2090.363809	2105.528905	2239.970059	2189.581714	2437.631529	2527.650151	2615.811071	2958.848539	2631.71385	2183.672267	2570.569185	2764.966284	2615.975283	2994.729615	2189.681615	2342.79878	2240.032965	2547.115484	1998.592967	2311.463321	2154.192216	821.7690205	1164.713811	2831.78427	2766.001569	1586.308972	1848.961786	2064.784029	2257.219887	2068.349599	1933.763044	2347.418253	2519.240721	1655.722332	1734.827394	2025.514242	1441.348141	1712.93985	1462.760701	2130.501164	2152.063154	1891.148841	2103.688009
1391.116951	1490.6697	1571.456687	1478.374346	1621.125762	1741.243018	1856.105501	1924.105353	2049.458312	1527.780468	1667.621391	1576.569239	1692.809255	2017.971917	2412.431005	1482.670637	2016.967121	2450.635935	2139.856634	2727.616558	2840.364331	1636.126167	1954.455914	2068.027555	1538.334496	1566.943962	1791.745358	1865.601457	2197.295035	2073.62144	763.2729713	982.678167	1032.994708	2367.360561	1552.51213	2319.252941	2021.145986	1153.236925	1380.513367	1812.289253	2300.489569	1350.018405	1401.997502	1373.838888	1296.362623	1967.645217	1729.204221	1839.815388	1873.834221	2122.969103	1367.845995	1685.627634	1659.222541	1701.192485	1814.051157	1763.255685	2161.82439	2104.449924	2136.857477	2257.078226	2217.869545	2462.858992	2556.753202	2625.709581	2986.494469	2655.164393	2198.253738	2568.912445	2779.456515	2632.414373	3012.485236	2202.849111	2351.442239	2250.04315	2562.837188	2018.344862	2322.161161	2161.177131	823.5587869	1170.818808	2855.869624	2787.240387	1600.577648	1862.866946	2081.670627	2270.51722	2074.996544	1946.933429	2359.496759	2539.483552	1659.144996	1737.640141	2043.329156	1457.96909	1722.32908	1466.66242	2135.496585	2159.422669	1901.518787	2097.764828
1399.158679	1494.692655	1588.654355	1482.365838	1626.880083	1748.15403	1862.312103	1931.895678	2057.916668	1532.58612	1672.573322	1580.714302	1700.954391	2034.237968	2433.674734	1489.819602	2038.010349	2472.846887	2158.656383	2746.453399	2857.672507	1645.994426	1969.173642	2076.992966	1547.588556	1564.751354	1805.317047	1873.773529	2211.535348	2082.61621	767.0694942	988.9608393	1036.16562	2381.489857	1554.87821	2338.357122	2032.172303	1155.042751	1385.177176	1812.888767	2316.930403	1352.493165	1406.826665	1374.917714	1298.901044	1977.733021	1741.91487	1846.262445	1878.652785	2125.889984	1380.054557	1697.595023	1671.379145	1708.46949	1821.117242	1775.381864	2168.681546	2117.485156	2146.080867	2254.902658	2219.587666	2473.706174	2562.650279	2637.594813	2990.478959	2669.619074	2201.210209	2583.315084	2801.413253	2657.26642	3029.343555	2209.616428	2363.376243	2243.620905	2570.598417	2023.049684	2341.283137	2177.542208	824.7536616	1171.591432	2876.891298	2801.814119	1605.908819	1865.675089	2089.672607	2277.10768	2085.218281	1950.886475	2378.70762	2549.252828	1664.583871	1750.521747	2040.446901	1455.880722	1724.383782	1467.595154	2146.090868	2171.679051	1899.715958	2108.198525
1395.991791	1489.274765	1581.331268	1479.011296	1624.333565	1737.283724	1858.330488	1936.478928	2053.950322	1524.279195	1661.304446	1573.276691	1697.447201	2033.736324	2430.618317	1482.929007	2034.408827	2476.557267	2161.499022	2734.362656	2853.022494	1640.795452	1970.935619	2069.845626	1538.811111	1558.317293	1803.787574	1864.950324	2211.224716	2080.572424	765.8618243	985.9780498	1033.755311	2376.883456	1551.84547	2331.973788	2028.233673	1154.284654	1377.980709	1799.540715	2311.236992	1345.036394	1399.530908	1372.352954	1294.062274	1973.562984	1737.099594	1845.622741	1876.485945	2123.70539	1383.470633	1692.581725	1667.565183	1703.869768	1814.702886	1770.937253	2173.158234	2115.465539	2140.370334	2239.252721	2203.218008	2471.978777	2547.290722	2624.277868	2973.296906	2669.554552	2200.165111	2572.810674	2783.749623	2658.864643	3025.96007	2206.831042	2354.971426	2239.581808	2560.550556	2010.22065	2342.598813	2163.092817	824.1585669	1174.843222	2871.197112	2793.563528	1608.300821	1864.149537	2091.17995	2271.637905	2085.85161	1938.552022	2371.959929	2544.025759	1662.713209	1746.548647	2028.995253	1445.773547	1716.814501	1464.242894	2145.614394	2176.607432	1900.525774	2108.116495
